CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Unit_Name,Org_Type,Referral_Appointment_Time,Part,Total_referrals,Screening_sample_total,Clinical_indication,Highgrade_mod_severe,Inadequate,Borderline_changes,Mild_dyskaryosis,Moderate_dyskaryosis,Severe_dyskaryosis,Severe_dyskaryosis_Inv,Glandular_neoplasia,Clinical_Urgent,Clinical_Non_Urgent,Other
2023-24,N7,South West,RHM,University Hospital Southampton NHS Foundation Trust,Southampton General Hospital,Trust,<=2_weeks,A,641.0,not included,268.0,305.0,not included,not included,not included,not included,not included,5.0,5.0,not included,not included,not included
2023-24,N7,South West,RHM,University Hospital Southampton NHS Foundation Trust,Southampton General Hospital,Trust,<=4_weeks,A,947.0,not included,365.0,332.0,not included,not included,not included,not included,not included,5.0,5.0,not included,not included,not included
2023-24,N7,South West,RA7,University Hospitals Bristol And Weston NHS Foundation Trust,St Michael's Hospital,Trust,Total_cases,A,1654.0,not included,295.0,199.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N7,South West,RA7,University Hospitals Bristol And Weston NHS Foundation Trust,St Michael's Hospital,Trust,<=2_weeks,A,577.0,not included,64.0,194.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N7,South West,RA7,University Hospitals Bristol And Weston NHS Foundation Trust,St Michael's Hospital,Trust,<=4_weeks,A,1301.0,not included,164.0,199.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N7,South West,RA7,University Hospitals Bristol And Weston NHS Foundation Trust,Weston General Hospital,Trust,Total_cases,A,287.0,not included,48.0,8.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N7,South West,RA7,University Hospitals Bristol And Weston NHS Foundation Trust,Weston General Hospital,Trust,<=2_weeks,A,59.0,not included,12.0,8.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N7,South West,RA7,University Hospitals Bristol And Weston NHS Foundation Trust,Weston General Hospital,Trust,<=4_weeks,A,232.0,not included,34.0,8.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N7,South West,R0D,University Hospitals Dorset NHS Foundation Trust,Harbourside Gynaecology Centre,Trust,Total_cases,A,1132.0,not included,0.0,168.0,not included,not included,not included,not included,not included,4.0,1.0,not included,not included,not included
2023-24,N7,South West,R0D,University Hospitals Dorset NHS Foundation Trust,Harbourside Gynaecology Centre,Trust,<=2_weeks,A,181.0,not included,0.0,104.0,not included,not included,not included,not included,not included,4.0,1.0,not included,not included,not included
2023-24,N7,South West,R0D,University Hospitals Dorset NHS Foundation Trust,Harbourside Gynaecology Centre,Trust,<=4_weeks,A,417.0,not included,0.0,162.0,not included,not included,not included,not included,not included,4.0,1.0,not included,not included,not included
2023-24,N7,South West,R0D,University Hospitals Dorset NHS Foundation Trust,Royal Bournemouth Hospital,Trust,Total_cases,A,1054.0,not included,0.0,193.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N7,South West,R0D,University Hospitals Dorset NHS Foundation Trust,Royal Bournemouth Hospital,Trust,<=2_weeks,A,243.0,not included,0.0,179.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N7,South West,R0D,University Hospitals Dorset NHS Foundation Trust,Royal Bournemouth Hospital,Trust,<=4_weeks,A,417.0,not included,0.0,193.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N7,South West,RK9,University Hospitals Plymouth NHS Trust,Derriford Hospital,Trust,Total_cases,A,1812.0,not included,660.0,162.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RK9,University Hospitals Plymouth NHS Trust,Derriford Hospital,Trust,<=2_weeks,A,525.0,not included,335.0,161.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RK9,University Hospitals Plymouth NHS Trust,Derriford Hospital,Trust,<=4_weeks,A,669.0,not included,401.0,162.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
